Probe_ID,Probe_Chr,Probe_Start,Probe_End,Unique_GencodeV36_Name,Unique_UCSC_RefGene_Name,Unique_UCSC_RefGene_Group,UCSC_RefGene_Name,UCSC_RefGene_Group,CoRSIV_Chr,CoRSIV_Start,CoRSIV_End,CoRSIV_ID,EPIC,HM450,ME_ID,SIV_ID,ESS_ID,CoRSIV2019_ID
cg04143929,chr2,100263048.0,100263050.0,,,Intergenic,,Intergenic,chr2,100262700,100263100,2_100262700_100263100,True,True,,,,2_15504
cg19377150,chr2,100606997.0,100606999.0,LINC01849,,Intergenic,,Intergenic,chr2,100606900,100607200,2_100606900_100607200,True,False,,,,2_15562
cg10736407,chr2,100607095.0,100607097.0,LINC01849,,Intergenic,,Intergenic,chr2,100606900,100607200,2_100606900_100607200,True,False,,,,2_15562
cg20104737,chr2,100607143.0,100607145.0,LINC01849,,Intergenic,,Intergenic,chr2,100606900,100607200,2_100606900_100607200,True,False,,,,2_15562
cg14823918,chr2,100607157.0,100607159.0,LINC01849,,Intergenic,,Intergenic,chr2,100606900,100607200,2_100606900_100607200,True,False,,,,2_15562
cg22022881,chr2,105237036.0,105237038.0,,,Intergenic,,Intergenic,chr2,105236900,105237700,2_105236900_105237700,True,True,,SIV_chr2_105853494_105853527_,ESS_chr2_105853672_105853797_,2_16287
cg27422857,chr2,105237068.0,105237070.0,,,Intergenic,,Intergenic,chr2,105236900,105237700,2_105236900_105237700,True,True,,SIV_chr2_105853494_105853527_,ESS_chr2_105853672_105853797_,2_16287
cg26874229,chr2,105237214.0,105237216.0,,,Intergenic,,Intergenic,chr2,105236900,105237700,2_105236900_105237700,True,True,,SIV_chr2_105853494_105853527_,ESS_chr2_105853672_105853797_,2_16287
cg22878388,chr2,105237338.0,105237340.0,,,Intergenic,,Intergenic,chr2,105236900,105237700,2_105236900_105237700,True,True,,SIV_chr2_105853494_105853527_,ESS_chr2_105853672_105853797_,2_16287
cg18192325,chr2,105237593.0,105237595.0,,,Intergenic,,Intergenic,chr2,105236900,105237700,2_105236900_105237700,True,True,,SIV_chr2_105853494_105853527_,ESS_chr2_105853672_105853797_,2_16287
cg17651825,chr2,106281772.0,106281774.0,,,Intergenic,,Intergenic,chr2,106281500,106281800,2_106281500_106281800,True,False,,,,2_16614
cg17287107,chr2,108288046.0,108288048.0,SULT1C2,SULT1C2,TSS1500,SULT1C2;SULT1C2,TSS1500;TSS1500,chr2,108287800,108288100,2_108287800_108288100,True,True,,,,2_16854
cg08257445,chr2,109380893.0,109380895.0,SH3RF3,SH3RF3,Body,SH3RF3,Body,chr2,109380800,109381100,2_109380800_109381100,True,False,,,,2_17107
cg14378789,chr2,111726088.0,111726090.0,ANAPC1,,Intergenic,,Intergenic,chr2,111725900,111726100,2_111725900_111726100,True,False,,,,2_17436
cg01494611,chr2,112160644.0,112160646.0,FBLN7,FBLN7,Body,FBLN7;FBLN7,Body;Body,chr2,112160600,112160900,2_112160600_112160900,True,True,,,,2_17518
cg07905836,chr2,112432494.0,112432496.0,RGPD8,RGPD5;RGPD8,Body,RGPD8;RGPD5,Body;Body,chr2,112432100,112433400,2_112432100_112433400,True,True,ME_GB2015_chr2:113190201-113190400,,,2_17565
cg14227325,chr2,112432619.0,112432621.0,RGPD8,RGPD5;RGPD8,Body,RGPD8;RGPD5,Body;Body,chr2,112432100,112433400,2_112432100_112433400,True,True,ME_GB2015_chr2:113190201-113190400,,,2_17565
cg23122642,chr2,113235116.0,113235118.0,PAX8;PAX8-AS1,PAX8-AS1;PAX8,TSS1500;Body,PAX8-AS1;PAX8-AS1;PAX8;PAX8;PAX8;PAX8,TSS1500;TSS1500;Body;Body;Body;Body,chr2,113235023,113235823,2_113235023_113235823,True,False,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg21482265,chr2,113235184.0,113235186.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg12889195,chr2,113235265.0,113235267.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,False,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg11763394,chr2,113235343.0,113235345.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg21550016,chr2,113235352.0,113235354.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg07772999,chr2,113235474.0,113235476.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg19083407,chr2,113235564.0,113235566.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg07594247,chr2,113235726.0,113235728.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg17445212,chr2,113235735.0,113235737.0,PAX8;PAX8-AS1,LOC654433;LOC440839;PAX8,TSS1500;Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,Body;Body;Body;Body;Body;Body;TSS1500,chr2,113235023,113235823,2_113235023_113235823,True,True,"ME_GB2015_chr2:113992601-113992800,ME_GB2015_chr2:113992801-113993000,ME_GB2015_chr2:113993001-113993200,ME_GB2015_chr2:113993201-113993400",SIV_chr2_113992762_113993305_PAX8-AS1,ESS_chr2_113992762_113993143_PAX8-AS1,
cg06675538,chr2,113275912.0,113275914.0,PAX8;PAX8-AS1,LOC440839;PAX8,Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839,Body;Body;Body;Body;Body;Body,chr2,113275883,113276283,2_113275912_113276254,True,True,,SIV_chr2_114033490_114033831_PAX8,,
cg01577475,chr2,113276003.0,113276005.0,PAX8;PAX8-AS1,LOC440839;PAX8,Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839,Body;Body;Body;Body;Body;Body,chr2,113275883,113276283,2_113275912_113276254,True,True,,SIV_chr2_114033490_114033831_PAX8,,
cg23156509,chr2,113276252.0,113276254.0,PAX8;PAX8-AS1,LOC440839;PAX8,Body,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839,Body;Body;Body;Body;Body;Body,chr2,113275883,113276283,2_113275912_113276254,True,True,,SIV_chr2_114033490_114033831_PAX8,,
cg19651219,chr2,114662151.0,114662153.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg22670147,chr2,114662162.0,114662164.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg01622385,chr2,114662268.0,114662270.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg24654266,chr2,114662475.0,114662477.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg18271036,chr2,114662529.0,114662531.0,DPP10,DPP10,Body;5'UTR,DPP10;DPP10,Body;5'UTR,chr2,114662117,114662717,2_114662151_114662684,True,False,,SIV_chr2_115419729_115420261_DPP10,,
cg24723140,chr2,114662637.0,114662639.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg21887373,chr2,114662682.0,114662684.0,DPP10,DPP10,Body,DPP10,Body,chr2,114662117,114662717,2_114662151_114662684,True,True,,SIV_chr2_115419729_115420261_DPP10,,
cg25619440,chr2,117858578.0,117858580.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg03288922,chr2,117858660.0,117858662.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg22762992,chr2,117858800.0,117858802.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg06940110,chr2,117858853.0,117858855.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg24213669,chr2,117858999.0,117859001.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg00046336,chr2,117859653.0,117859655.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg22545206,chr2,117859922.0,117859924.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg19095317,chr2,117860193.0,117860195.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,False,,,,2_18219
cg23829273,chr2,117860205.0,117860207.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,False,,,,2_18219
cg07643322,chr2,117860264.0,117860266.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,False,,,,2_18219
cg08569850,chr2,117860477.0,117860479.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg19263433,chr2,117860574.0,117860576.0,HTR5BP,,Intergenic,,Intergenic,chr2,117858400,117860800,2_117858400_117860800,True,True,,,,2_18219
cg16916377,chr2,125472123.0,125472125.0,,,Intergenic,,Intergenic,chr2,125472000,125472500,2_125472000_125472500,True,False,,,,2_19368
cg11380483,chr2,127176415.0,127176417.0,,,Intergenic,,Intergenic,chr2,127176300,127176700,2_127176300_127176700,True,True,,,,2_19612
cg25223285,chr2,127695685.0,127695687.0,,,Intergenic,,Intergenic,chr2,127695626,127696026,2_127695626_127696026,True,True,"ME_GB2015_chr2:128453201-128453400,ME_GB2015_chr2:128453401-128453600",,ESS_chr2_128453260_128453446_,
cg03738707,chr2,127695760.0,127695762.0,,,Intergenic,,Intergenic,chr2,127695626,127696026,2_127695626_127696026,True,True,"ME_GB2015_chr2:128453201-128453400,ME_GB2015_chr2:128453401-128453600",,ESS_chr2_128453260_128453446_,
cg11059159,chr2,127695870.0,127695872.0,,,Intergenic,,Intergenic,chr2,127695626,127696026,2_127695626_127696026,True,True,"ME_GB2015_chr2:128453201-128453400,ME_GB2015_chr2:128453401-128453600",,ESS_chr2_128453260_128453446_,
cg25277809,chr2,127695909.0,127695911.0,,,Intergenic,,Intergenic,chr2,127695626,127696026,2_127695626_127696026,True,True,"ME_GB2015_chr2:128453201-128453400,ME_GB2015_chr2:128453401-128453600",,ESS_chr2_128453260_128453446_,
cg26091304,chr2,128425822.0,128425824.0,,,Intergenic,,Intergenic,chr2,128425800,128426100,2_128425800_128426100,True,True,,,,2_19943
cg19751877,chr2,128425985.0,128425987.0,,,Intergenic,,Intergenic,chr2,128425800,128426100,2_128425800_128426100,True,False,,,,2_19943
cg05962382,chr2,129587470.0,129587472.0,,,Intergenic,,Intergenic,chr2,129587200,129587900,2_129587200_129587900,True,True,,,,2_20121
cg05903289,chr2,129587631.0,129587633.0,,,Intergenic,,Intergenic,chr2,129587200,129587900,2_129587200_129587900,True,True,,,,2_20121
cg19182557,chr2,129587781.0,129587783.0,,,Intergenic,,Intergenic,chr2,129587200,129587900,2_129587200_129587900,True,True,,,,2_20121
cg14789551,chr2,129587831.0,129587833.0,,,Intergenic,,Intergenic,chr2,129587200,129587900,2_129587200_129587900,True,True,,,,2_20121
cg25557278,chr2,129708360.0,129708362.0,,,Intergenic,,Intergenic,chr2,129708300,129708500,2_129708300_129708500,True,False,,,,2_20144
cg07929412,chr2,129936510.0,129936512.0,LINC01856,LOC101927924,Body,LOC101927924,Body,chr2,129936200,129936900,2_129936200_129936900,True,False,,,,2_20210
cg25239986,chr2,130037179.0,130037181.0,AC018865.2;FAR2P1;KLF2P1,LOC440905,Body,LOC440905,Body,chr2,130036800,130038400,2_130036800_130038400,True,True,,,,2_20223
cg25180228,chr2,130037776.0,130037778.0,AC018865.2;FAR2P1;KLF2P1,LOC440905,Body,LOC440905,Body,chr2,130036800,130038400,2_130036800_130038400,True,True,,,,2_20223
cg18480627,chr2,130038008.0,130038010.0,AC018865.2;FAR2P1;KLF2P1,LOC440905,Body,LOC440905,Body,chr2,130036800,130038400,2_130036800_130038400,True,True,,,,2_20223
cg06679305,chr2,130038104.0,130038106.0,AC018865.2;FAR2P1;KLF2P1,LOC440905,Body,LOC440905,Body,chr2,130036800,130038400,2_130036800_130038400,True,True,,,,2_20223
cg00271807,chr2,130038139.0,130038141.0,AC018865.2;FAR2P1;KLF2P1,LOC440905,Body,LOC440905,Body,chr2,130036800,130038400,2_130036800_130038400,True,True,,,,2_20223
cg00943756,chr2,130109341.0,130109343.0,POTEF;POTEF-AS1;RNU6-1049P,POTEF,Body,POTEF,Body,chr2,130109000,130109600,2_130109000_130109600,True,False,,,,2_20229
cg07128973,chr2,130143858.0,130143860.0,CCDC74B,CCDC74B,Body,CCDC74B,Body,chr2,130143800,130144800,2_130143800_130144800,True,True,,,,2_20236
cg03731473,chr2,130144100.0,130144102.0,CCDC74B,CCDC74B,Body,CCDC74B,Body,chr2,130143800,130144800,2_130143800_130144800,True,True,,,,2_20236
cg00725722,chr2,130144557.0,130144559.0,CCDC74B,CCDC74B,Body,CCDC74B,Body,chr2,130143800,130144800,2_130143800_130144800,True,True,,,,2_20236
cg26763328,chr2,130229328.0,130229330.0,NOC2LP1,,Intergenic,,Intergenic,chr2,130229274,130229474,2_130229357_130229392,True,False,,SIV_chr2_130986931_130986965_,,
cg27022372,chr2,130229330.0,130229332.0,NOC2LP1,,Intergenic,,Intergenic,chr2,130229274,130229474,2_130229357_130229392,True,False,,SIV_chr2_130986931_130986965_,,
cg26170569,chr2,130229357.0,130229359.0,NOC2LP1,,Intergenic,,Intergenic,chr2,130229274,130229474,2_130229357_130229392,True,True,,SIV_chr2_130986931_130986965_,,
cg01568492,chr2,130229390.0,130229392.0,NOC2LP1,,Intergenic,,Intergenic,chr2,130229274,130229474,2_130229357_130229392,False,True,,SIV_chr2_130986931_130986965_,,
cg19257464,chr2,130251750.0,130251752.0,MED15P5,,Intergenic,,Intergenic,chr2,130251600,130252700,2_130251600_130252700,True,True,,,,2_20276
cg14417784,chr2,130252107.0,130252109.0,MED15P5,,Intergenic,,Intergenic,chr2,130251600,130252700,2_130251600_130252700,True,True,,,,2_20276
cg15845998,chr2,130252501.0,130252503.0,MED15P5,,Intergenic,,Intergenic,chr2,130251600,130252700,2_130251600_130252700,True,True,,,,2_20276
cg15140721,chr2,130252541.0,130252543.0,MED15P5,,Intergenic,,Intergenic,chr2,130251600,130252700,2_130251600_130252700,True,False,,,,2_20276
cg14013597,chr2,130288548.0,130288550.0,,,Intergenic,,Intergenic,chr2,130288300,130289200,2_130288300_130289200,True,True,,SIV_chr2_131046313_131046481_,ESS_chr2_131046313_131046552_,2_20284
cg14902204,chr2,130288739.0,130288741.0,,,Intergenic,,Intergenic,chr2,130288300,130289200,2_130288300_130289200,True,True,,SIV_chr2_131046313_131046481_,ESS_chr2_131046313_131046552_,2_20284
cg04289314,chr2,130288906.0,130288908.0,,,Intergenic,,Intergenic,chr2,130288300,130289200,2_130288300_130289200,True,True,,SIV_chr2_131046313_131046481_,ESS_chr2_131046313_131046552_,2_20284
cg15473092,chr2,130288977.0,130288979.0,,,Intergenic,,Intergenic,chr2,130288300,130289200,2_130288300_130289200,True,True,,SIV_chr2_131046313_131046481_,ESS_chr2_131046313_131046552_,2_20284
cg14608722,chr2,131299016.0,131299018.0,FAR2P4;PLEKHB2,LOC440910,Body,LOC440910,Body,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg06332335,chr2,131299260.0,131299262.0,FAR2P4;KLF2P4;PLEKHB2,LOC440910,Body,LOC440910,Body,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg20552012,chr2,131299289.0,131299291.0,FAR2P4;KLF2P4;PLEKHB2,LOC440910,Body,LOC440910,Body,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg07051654,chr2,131299430.0,131299432.0,FAR2P4;KLF2P4;PLEKHB2,LOC440910,Body,LOC440910,Body,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg02683731,chr2,131299592.0,131299594.0,FAR2P4;KLF2P4;PLEKHB2,LOC440910,Body,LOC440910,Body,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg00162952,chr2,131300247.0,131300249.0,FAR2P4;KLF2P4;PLEKHB2,,Intergenic,,Intergenic,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg25012739,chr2,131300457.0,131300459.0,FAR2P4;KLF2P4;PLEKHB2,,Intergenic,,Intergenic,chr2,131299000,131300600,2_131299000_131300600,True,True,,,ESS_chr2_132056834_132057005_LOC440910,2_20475
cg23880151,chr2,131352562.0,131352564.0,AC073869.5;AC073869.7;PLEKHB2;SSBP3P2,,Intergenic,,Intergenic,chr2,131352500,131353200,2_131352500_131353200,True,True,,,,2_20484
cg07588819,chr2,131352938.0,131352940.0,AC073869.5;AC073869.7;PLEKHB2;SSBP3P2,,Intergenic,,Intergenic,chr2,131352500,131353200,2_131352500_131353200,True,True,,,,2_20484
cg08095377,chr2,131753536.0,131753538.0,C2orf27A,C2orf27A,Body,C2orf27A,Body,chr2,131753400,131756200,2_131753400_131756200,True,True,,,,2_20617
cg11491537,chr2,131754146.0,131754148.0,C2orf27A,C2orf27A,Body,C2orf27A,Body,chr2,131753400,131756200,2_131753400_131756200,True,True,,,,2_20617
cg06685021,chr2,131755496.0,131755498.0,C2orf27A,C2orf27A,Body,C2orf27A,Body,chr2,131753400,131756200,2_131753400_131756200,True,True,,,,2_20617
cg27169713,chr2,131755884.0,131755886.0,C2orf27A,C2orf27A,Body,C2orf27A,Body,chr2,131753400,131756200,2_131753400_131756200,True,True,,,,2_20617
cg08946117,chr2,131802601.0,131802603.0,CDRT15P3,C2orf27B,TSS1500,C2orf27B,TSS1500,chr2,131802300,131803100,2_131802300_131803100,False,True,,,,2_20623
cg26768524,chr2,131803041.0,131803043.0,CDRT15P3,C2orf27B,TSS1500,C2orf27B,TSS1500,chr2,131802300,131803100,2_131802300_131803100,True,False,,,,2_20623
cg11786428,chr2,131803053.0,131803055.0,CDRT15P3,C2orf27B,TSS1500,C2orf27B,TSS1500,chr2,131802300,131803100,2_131802300_131803100,True,True,,,,2_20623
cg04947680,chr2,131829505.0,131829507.0,,,Intergenic,,Intergenic,chr2,131829400,131830700,2_131829400_131830700,True,True,,,,2_20627
cg26687496,chr2,131830007.0,131830009.0,AC103564.1,,Intergenic,,Intergenic,chr2,131829400,131830700,2_131829400_131830700,False,True,,,,2_20627
cg17977184,chr2,131830208.0,131830210.0,AC103564.1,,Intergenic,,Intergenic,chr2,131829400,131830700,2_131829400_131830700,True,True,,,,2_20627
cg22478447,chr2,131830596.0,131830598.0,AC103564.1,,Intergenic,,Intergenic,chr2,131829400,131830700,2_131829400_131830700,True,True,,,,2_20627
cg03802383,chr2,133590211.0,133590213.0,,,Intergenic,,Intergenic,chr2,133590200,133590400,2_133590200_133590400,True,True,,,,2_20825
cg00913912,chr2,152425658.0,152425660.0,FMNL2,FMNL2,Body,FMNL2,Body,chr2,152425600,152426100,2_152425600_152426100,True,False,,,,2_22654
cg18516241,chr2,156254818.0,156254820.0,LINC01876,,Intergenic,,Intergenic,chr2,156254500,156254900,2_156254500_156254900,True,True,,,,2_22958
cg15611936,chr2,156254857.0,156254859.0,LINC01876,,Intergenic,,Intergenic,chr2,156254500,156254900,2_156254500_156254900,True,True,,,,2_22958
cg22436103,chr2,158849035.0,158849037.0,AC064843.1;DAPL1,,Intergenic,,Intergenic,chr2,158849000,158849200,2_158849000_158849200,True,True,,,,2_23218
cg08354320,chr2,158849107.0,158849109.0,AC064843.1;DAPL1,,Intergenic,,Intergenic,chr2,158849000,158849200,2_158849000_158849200,True,True,,,,2_23218
cg18412304,chr2,158886201.0,158886203.0,,,Intergenic,,Intergenic,chr2,158886200,158886400,2_158886200_158886400,False,True,,,,2_23229
cg19723473,chr2,167818529.0,167818531.0,B3GALT1-AS1,LOC105616981;B3GALT1,TSS200;Body,B3GALT1;LOC105616981,TSS200;Body,chr2,167818500,167819100,2_167818500_167819100,True,False,,,,2_24114
cg06621431,chr2,167818630.0,167818632.0,B3GALT1-AS1,B3GALT1,TSS200,B3GALT1,TSS200,chr2,167818500,167819100,2_167818500_167819100,True,True,,,,2_24114
cg12624040,chr2,167818694.0,167818696.0,B3GALT1-AS1,B3GALT1,1stExon;5'UTR,B3GALT1;B3GALT1,5'UTR;1stExon,chr2,167818500,167819100,2_167818500_167819100,True,True,,,,2_24114
cg25427580,chr2,167818846.0,167818848.0,B3GALT1-AS1,B3GALT1,5'UTR,B3GALT1,5'UTR,chr2,167818500,167819100,2_167818500_167819100,True,True,,,,2_24114
cg13267916,chr2,170928387.0,170928389.0,GORASP2,GORASP2,TSS200,GORASP2;GORASP2,TSS200;TSS200,chr2,170928300,170928700,2_170928300_170928700,True,False,,,,2_24508
cg05866854,chr2,170928434.0,170928436.0,GORASP2,GORASP2,TSS1500,GORASP2,TSS1500,chr2,170928300,170928700,2_170928300_170928700,True,True,,,,2_24508
cg07170708,chr2,170928488.0,170928490.0,GORASP2,GORASP2,1stExon;TSS200;5'UTR,GORASP2;GORASP2;GORASP2,TSS200;1stExon;5'UTR,chr2,170928300,170928700,2_170928300_170928700,True,False,,,,2_24508
cg14744970,chr2,170928509.0,170928511.0,GORASP2,GORASP2,1stExon;TSS200;5'UTR,GORASP2;GORASP2;GORASP2,TSS200;1stExon;5'UTR,chr2,170928300,170928700,2_170928300_170928700,True,False,,,,2_24508
cg25189241,chr2,170928516.0,170928518.0,GORASP2,GORASP2,TSS1500,GORASP2,TSS1500,chr2,170928300,170928700,2_170928300_170928700,True,True,,,,2_24508
cg05309280,chr2,170928574.0,170928576.0,GORASP2,GORASP2,TSS1500,GORASP2,TSS1500,chr2,170928300,170928700,2_170928300_170928700,False,True,,,,2_24508
cg20720918,chr2,170928613.0,170928615.0,GORASP2,GORASP2,TSS1500,GORASP2,TSS1500,chr2,170928300,170928700,2_170928300_170928700,True,True,,,,2_24508
cg03712145,chr2,174586296.0,174586298.0,AC010894.2;AC010894.3;WIPF1,WIPF1,5'UTR,WIPF1;WIPF1,5'UTR;5'UTR,chr2,174586000,174586300,2_174586000_174586300,True,False,,,,2_25077
cg02535317,chr2,174788800.0,174788802.0,CHRNA1,,Intergenic,,Intergenic,chr2,174788700,174789100,2_174788700_174789100,True,False,,,,2_25110
cg27490568,chr2,177622977.0,177622979.0,,,Intergenic,,Intergenic,chr2,177622800,177623100,2_177622800_177623100,True,True,,,,2_25461
cg17475084,chr2,188034280.0,188034282.0,LINC01090,,Intergenic,,Intergenic,chr2,188034200,188034700,2_188034200_188034700,True,True,,,,2_26348
